"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"57","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Ccl4",1.74425771804953e-06,-0.577001673683792,0.955,0.937,0.0213566914997985
"58","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Mrgpra6",1.81928467013443e-06,4.63733306619339,0.068,0,0.022275321501126
"59","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Plg",1.82010188105947e-06,4.77483658994332,0.068,0,0.0222853274316922
"60","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Itm2c",1.94568372343644e-06,-0.858286860059204,0.564,0.71,0.0238229515097558
"61","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Wfdc21",2.65725731459923e-06,-0.786474642713186,0.421,0.671,0.032535458559953
"62","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Cyp11a1",3.0728581124981e-06,-0.617566277772585,0.872,0.931,0.0376240747294267
"63","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Anxa1",3.48246804038858e-06,-0.688807279980886,0.594,0.846,0.0426393386865178
"64","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Coro1a",3.85211191737618e-06,-0.419622818618686,0.962,0.988,0.0471652583163539
"65","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Actg1",1.63736555973913e-08,-0.740173621309605,0.668,0.813,0.00020047903913446
"66","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Rab21",2.11040644556134e-08,-0.857632393302866,0.551,0.695,0.00025839816519453
"67","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Gabbr1",2.58863447154565e-08,-0.641048108279876,0.738,0.87,0.00031695240469605
"68","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Atp1b1",2.79054191884251e-08,-0.756777784684417,0.679,0.81,0.000341673952543077
