"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1068","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Fam193b",2.61537953567781e-06,-0.511581039941496,0.248,0.338,0.0320227070348392
"1069","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Actr2",2.61715446084989e-06,-0.878925307887112,0.175,0.247,0.0320444392186461
"1070","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ndufa2",2.64096635445845e-06,-0.491394338851466,0.351,0.432,0.0323359920439893
"1071","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Sbk1",2.66371044441996e-06,-0.458155768227282,0.293,0.387,0.032614470681478
"1072","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ctbp1",2.6673501232119e-06,-0.646058554803078,0.273,0.353,0.0326590349086066
"1073","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ercc3",2.67328677211057e-06,-0.900315474794777,0.108,0.177,0.0327317232377218
"1074","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Inpp5k",2.68119506384682e-06,-0.940957459292123,0.062,0.12,0.0328285523617405
"1075","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Atox1",2.74530626082824e-06,-0.741011765477613,0.124,0.197,0.033613529857581
"1076","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Adar",2.75486796728955e-06,-0.740056185914325,0.129,0.203,0.0337306033914932
"1077","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Smarce1",2.75710045225096e-06,-0.482519852243475,0.353,0.437,0.0337579379373607
"1078","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Eif5a",2.81262970913646e-06,-0.743844446404033,0.184,0.26,0.0344378381586669
"1079","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ppm1e",2.8557772521167e-06,-0.94823082196796,0.086,0.15,0.0349661366749169
"1080","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ago1",2.88156639567906e-06,-0.844898998899302,0.102,0.17,0.0352818989486944
"1081","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Sft2d2",2.89431425565068e-06,-0.804455459387261,0.156,0.23,0.0354379837461869
"1082","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Slc12a6",2.92130803251502e-06,-0.470477478132443,0.34,0.428,0.0357684955501139
"1083","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Srp68",2.93682759476431e-06,-0.76787310564518,0.132,0.206,0.0359585170702942
"1084","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Atp5b",2.95384765386468e-06,-0.933886164167713,0.126,0.194,0.0361669106739191
"1085","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Sgk1",2.96256542792581e-06,-0.940734803987894,0.129,0.199,0.0362736510995237
"1086","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Rnasek",3.06199435766111e-06,-0.923168145848595,0.121,0.19,0.0374910589152026
"1087","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Calr",3.08356391242953e-06,-0.77731727938514,0.116,0.187,0.0377551565437872
"1088","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Wipf1",3.12777969688174e-06,-0.785742552958416,0.18,0.254,0.03829653460862
"1089","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Prkd2",3.19949927141825e-06,-0.672068743892911,0.239,0.319,0.0391746690792451
"1090","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ube2r2",3.2335155139375e-06,-0.62191805099439,0.197,0.278,0.0395911639526507
"1091","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Cope",3.28741444169329e-06,-0.794626893725034,0.121,0.193,0.0402511024240927
